"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"be955e14-8e15-4a3f-90bd-ea77b041d0dc","Arriano.txt","Thermodon","char-offset:19645","PLACE","http://pleiades.stoa.org/places/857352","Thermodon (river)","-0550/0640","41.1939559","36.9424975","river","VERIFIED","","","",""
"eb6b9446-9c92-4c3b-a0ed-5d5aad442d94","Arriano.txt","Beris","char-offset:19669","PLACE","http://pleiades.stoa.org/places/857062","Beris (river)","-0030/2100","41.15","37.11667","river","VERIFIED","","","",""
"ad03c3b6-5bea-435a-aef6-89ea186b5379","Arriano.txt","Thoaris","char-offset:19721","PLACE","http://pleiades.stoa.org/places/857355","Thoaris (river)","-0030/0640","41.5","37.5","river","VERIFIED","","","",""
"9e40c58e-c6c4-409e-85f6-9e9136439cd3","Arriano.txt","Thoaris","char-offset:19742","PLACE","http://pleiades.stoa.org/places/857355","Thoaris (river)","-0030/0640","41.5","37.5","river","VERIFIED","","","",""
"1a368bab-ff59-4e00-a7ef-9cc21bcf1bf2","Arriano.txt","Fadisane","char-offset:19846","PLACE","http://pleiades.stoa.org/places/857269","Phabda/Phadisane|Polemonion/Side|Polemonion/Side, Fatsa, Ordu|Phabda/Phadisane, Fatsa","-0330/0640","41.020013","37.530278","settlement,port","VERIFIED","","","",""
"232e3860-de45-4fbb-93b1-ba730ef04f1f","Arriano.txt","Polemonios","char-offset:19901","PLACE","http://sws.geonames.org/747155","Fatsa","","41.02778","37.50139","","VERIFIED","","","",""
"a3638e69-991b-4ce1-b0db-5cad94fa9f4d","Arriano.txt","Kilikon","char-offset:20015","PLACE","http://pleiades.stoa.org/places/857187","Kilikon Nesos|Kilikon Nesos, Hoynat Kale","-0030/0300","41.117047","37.7282708","island","VERIFIED","","","",""
"3994661d-f163-4c49-866a-8df38462ef6e","Arriano.txt","Boona","char-offset:20080","PLACE","http://pleiades.stoa.org/places/857067","Boon|Boon, Perşembe","-0030/0640","41.057078","37.776559","settlement","VERIFIED","","","",""
"2c7f5d87-cb7b-44e6-b7d1-102ae20a4dd3","Arriano.txt","Boona","char-offset:20106","PLACE","http://pleiades.stoa.org/places/857067","Boon|Boon, Perşembe","-0030/0640","41.057078","37.776559","settlement","VERIFIED","","","",""
"710a7f10-bb95-48b3-b436-3bcbff48e553","Arriano.txt","Cotúora","char-offset:20152","PLACE","http://sws.geonames.org/741100","Ordu","","40.97782","37.89047","","VERIFIED","","","",""
"01ddc687-4864-462e-a1be-2f7e727b4220","Arriano.txt","Melantio","char-offset:20325","PLACE","http://pleiades.stoa.org/places/857232","Melanthios (river)","-0030/0640","40.5","37.5","river","VERIFIED","","","",""
"b17e30c3-0143-4a61-8f10-cb6f161f6c5e","Arriano.txt","Farnakeia","char-offset:20448","PLACE","http://pleiades.stoa.org/places/857185","Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun","-0550/2000","40.919134","38.397931","settlement","VERIFIED","","","",""
"a444fd75-7ff6-468e-81e3-89bc5b0a53f1","Arriano.txt","Farnakeia","char-offset:20478","PLACE","http://pleiades.stoa.org/places/857185","Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun","-0550/2000","40.919134","38.397931","settlement","VERIFIED","","","",""
"67d1f119-9389-4d5f-936f-40d9ae9c31fb","Arriano.txt","Kerasos","char-offset:20512","PLACE","http://pleiades.stoa.org/places/857185","Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun","-0550/2000","40.919134","38.397931","settlement","VERIFIED","","","",""
"dcee8c3b-0785-4ab6-abe8-2231761339b0","Arriano.txt","Aretiada","char-offset:20586","PLACE","http://pleiades.stoa.org/places/857042","Aretias/Areonesos Ins.|Aretias Ins./Areonesos Ins., Giresun Adası","-0330/0640","40.92935","38.43667","island","VERIFIED","","","",""
"2fb438ba-c188-4593-9fcf-f629c94ce078","Arriano.txt","Hermonasa","char-offset:20996","PLACE","http://pleiades.stoa.org/places/857159","Hermonassa|Hermonassa, Akçaabat","-0550/0640","41.034159","39.553424","settlement","VERIFIED","","","",""
"eca854a0-390f-4421-bdbd-f6b1633cb079","Arriano.txt","Hermonasa","char-offset:21050","PLACE","http://pleiades.stoa.org/places/857159","Hermonassa|Hermonassa, Akçaabat","-0550/0640","41.034159","39.553424","settlement","VERIFIED","","","",""
"2554addb-fee0-4032-95c9-d0b035a67a46","Arriano.txt","Trapezunte","char-offset:21066","PLACE","http://pleiades.stoa.org/places/857359","Trapezus|Trapezous/Trapezus, Trabzon","-3200/2000","41.005877","39.728451","settlement","VERIFIED","","","",""
"c7eabdd2-9e90-4b7c-b430-56234b3094da","Arriano.txt","Trapezunte","char-offset:21221","PLACE","http://pleiades.stoa.org/places/857359","Trapezus|Trapezous/Trapezus, Trabzon","-3200/2000","41.005877","39.728451","settlement","VERIFIED","","","",""
"df53dd64-9144-4da7-b180-1f39fe76c155","Arriano.txt","Trapezunte","char-offset:21322","PLACE","http://pleiades.stoa.org/places/857359","Trapezus|Trapezous/Trapezus, Trabzon","-3200/2000","41.005877","39.728451","settlement","VERIFIED","","","",""
"d57515fd-e08e-475a-bb8c-142963b2c3bc","Arriano.txt","Sebastópolis","char-offset:21374","PLACE","http://pleiades.stoa.org/places/857107","Dioscurias/Sebastopolis|Dioscurias/Sebastopolis, Sukhumi","-0550/0640","42.99535","41.0181","settlement","VERIFIED","","","",""
"9bafa3a2-d676-4100-97fa-bb8d22f0a000","Arriano.txt","Nikites","char-offset:22346","PLACE","http://sws.geonames.org/711527","Nikita","","44.51564","34.2384","","VERIFIED","","","",""
"3a45ab3e-0bef-4857-9aa6-4d8718a1f523","Arriano.txt","Abascos","char-offset:22367","PLACE","http://pleiades.stoa.org/places/857007","Abaskos? (river)","-0330/0640","43.3745973989867","40.0854074105408","river","VERIFIED","","","",""
"a2494107-1da9-43f8-b032-e3b59532b278","Arriano.txt","Borgus","char-offset:22404","PLACE","http://pleiades.stoa.org/places/857070","Bourkas/Borgys? (river)","-0030/0300","43.3860653990908","40.0079969450047","river","VERIFIED","","","",""
"1e87a416-2671-4506-a505-fde1b8003a3d","Arriano.txt","Abascos","char-offset:22425","PLACE","http://pleiades.stoa.org/places/857007","Abaskos? (river)","-0330/0640","43.3745973989867","40.0854074105408","river","VERIFIED","","","",""
"8c174920-528a-4d0c-bb0d-b44fd505533d","Arriano.txt","Nesis","char-offset:22463","PLACE","http://pleiades.stoa.org/places/857246","Nesis? (river)","-0030/0300","43.425583337732846","39.937077026053444","river","VERIFIED","","","",""
"055f3415-873c-43ec-a7f7-2572ad48c9c2","Arriano.txt","Heraclea","char-offset:22518","PLACE","http://pleiades.stoa.org/places/844944","Heraclea|Heraclea/Herakleia, Karadeniz Ereğli","-0550/0640","41.284722","31.414722","settlement","VERIFIED","","","",""
"139df241-95ad-4b54-a184-88e8a9600655","Arriano.txt","Nesis","char-offset:22551","PLACE","http://pleiades.stoa.org/places/857246","Nesis? (river)","-0030/0300","43.425583337732846","39.937077026053444","river","VERIFIED","","","",""
"0bca4b6a-ffc6-494c-9398-fd18555b4041","Arriano.txt","Masaitikes","char-offset:22563","PLACE","http://pleiades.stoa.org/places/857228","Masaitike|Masaitike, Matsesta","-0330/0640","43.522687","39.851583","settlement","VERIFIED","","","",""
"0ee4d729-1af3-4021-ae7b-a3ed4c7d7ec6","Arriano.txt","Heraclea","char-offset:22810","PLACE","http://pleiades.stoa.org/places/844944","Heraclea|Heraclea/Herakleia, Karadeniz Ereğli","-0550/0640","41.284722","31.414722","settlement","VERIFIED","","","",""
"8ea7a4e8-14c3-426c-8f72-f5fa6f5878fc","Arriano.txt","Lazike","char-offset:23009","PLACE","http://pleiades.stoa.org/places/863770","Colchis/Lazike","-0750/0640","42.5","42.5","region","VERIFIED","","","",""
"912f51dd-6a7f-47fd-9fad-9ef188cea67e","Arriano.txt","Pagras","char-offset:23129","PLACE","http://pleiades.stoa.org/places/825407","Torikos/Pagras Limen/Heptalou Limen|Torikos/Pagras Limen/Heptalou Limen, Gelendzhik","-0750/0640","44.568171","38.023726","settlement,port","VERIFIED","","","",""
"dea0f105-3a28-4c0c-96ad-f85397c6afff","Arriano.txt","Pagras","char-offset:23181","PLACE","http://pleiades.stoa.org/places/825407","Torikos/Pagras Limen/Heptalou Limen|Torikos/Pagras Limen/Heptalou Limen, Gelendzhik","-0750/0640","44.568171","38.023726","settlement,port","VERIFIED","","","",""
"5d3c579d-040c-441f-8ff3-1cee310312fc","Arriano.txt","Sindiké","char-offset:23250","PLACE","http://pleiades.stoa.org/places/825265","Gorgippia/Sindikos Limen|Gorgippia/Sindikos Limen, Anapa","-0750/0640","44.8959745","37.3098052","settlement,port","VERIFIED","","","",""
"d0aeb395-c937-4fc1-b098-039e0cb21bee","Arriano.txt","Sindiké","char-offset:23267","PLACE","http://pleiades.stoa.org/places/825265","Gorgippia/Sindikos Limen|Gorgippia/Sindikos Limen, Anapa","-0750/0640","44.8959745","37.3098052","settlement,port","VERIFIED","","","",""
"ce7b902f-40d6-482a-b58b-89db5b290661","Arriano.txt","Bósporo Cimerio","char-offset:23295","PLACE","http://pleiades.stoa.org/places/854675","Cimmerius Bosp(h)orus","-0550/0640","45.35","36.65","water-open","VERIFIED","","","",""
"1a6ddbba-0b72-417c-a3b6-818b95c1e81b","Arriano.txt","Panticapaion","char-offset:23313","PLACE","http://pleiades.stoa.org/places/854719","Pantikapaion/Bosp(h)orus|Pantikapaion/Bosphorus/Bosporus, Kerch|Kerch","-0550/0640","45.350981","36.46855","settlement,port","VERIFIED","","","",""
"bb5bb562-d41b-46b5-9cf1-bb3d89ad3bdd","Arriano.txt","Tánais","char-offset:23391","PLACE","http://pleiades.stoa.org/places/825397","Tanais|Tanais, Tanais","-0330/0640","47.268438","39.33617","settlement","VERIFIED","","","",""
"ddf7447b-2d9e-4cbf-9640-d0f3c913f842","Arriano.txt","Meotis","char-offset:23487","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"95d2c918-e174-4382-9b9f-cbcb1a3acb53","Arriano.txt","Fasis","char-offset:23603","PLACE","http://pleiades.stoa.org/places/857275","Phasis|Phasis, Poti","-0550/0640","42.121777","41.717213","settlement","VERIFIED","","","",""
"0dde90b9-6f9e-4d34-a237-e46c4a380a63","Arriano.txt","Fasis","char-offset:23902","PLACE","http://pleiades.stoa.org/places/857275","Phasis|Phasis, Poti","-0550/0640","42.121777","41.717213","settlement","VERIFIED","","","",""
"69e8388e-9f53-48d2-a555-0cd4fa0250f7","Arriano.txt","Meotis","char-offset:23993","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"1419b551-fbfe-4815-b5d5-9dc3850f0f8c","Arriano.txt","Kazeca","char-offset:24087","PLACE","http://pleiades.stoa.org/places/854694","Kazeka|Kazeka, BAtlas 87 J2 Kazeka","-0030/0640","45.023585","35.843673","settlement","VERIFIED","","","",""
"52a5a8ec-dc54-4443-a310-7a25c1f2906d","Arriano.txt","Theodosia","char-offset:24189","PLACE","http://pleiades.stoa.org/places/854743","Theodosia|Theodosia/Ardabda, Feodosia","-0550/0640","45.037564","35.371612","settlement","VERIFIED","","","",""
"a40dddeb-8121-4c5f-ae34-76f5f53ac145","Arriano.txt","Símbolo","char-offset:24535","PLACE","http://pleiades.stoa.org/places/226770","Symbolon Limen|Symbolon Limen, Symbolon Limen","-0550/0640","44.504795","33.599106","settlement","VERIFIED","","","",""
"4ef12807-7229-4de6-bf78-5bde4e417b42","Arriano.txt","Kerkinites","char-offset:24674","PLACE","http://pleiades.stoa.org/places/226654","Karkinitis Kolpos","","45.5","32.5","unknown","VERIFIED","","","",""
"325309f6-af0a-42ca-bf14-6ed5be406588","Arriano.txt","Kalos","char-offset:24807","PLACE","http://pleiades.stoa.org/places/857180","Kalos (river)","-0030/0640","40.5","40.5","river","VERIFIED","","","",""
"d28efb80-9e0a-4f08-ae85-fbed0d900cb0","Arriano.txt","Tamurakes","char-offset:24819","PLACE","http://pleiades.stoa.org/places/226775","Tamyrakes Kolpos","-0330/0300","45.5","33.5","water-open","VERIFIED","","","",""
"c83cd710-05cb-4e07-adf4-f86642d3fdce","Arriano.txt","Tamurakes","char-offset:24871","PLACE","http://pleiades.stoa.org/places/226775","Tamyrakes Kolpos","-0330/0300","45.5","33.5","water-open","VERIFIED","","","",""
"dc6187d6-3d07-475f-b70f-aab2a679d30b","Arriano.txt","Borystenes","char-offset:25066","PLACE","http://pleiades.stoa.org/places/226545","Borysthenes (island)|Borysthenes Ins., Berezan","-0750/0640","46.5941693","31.4125394","island","VERIFIED","","","",""
"e7e6c7ae-09cb-418e-90a0-bc4f41450785","Arriano.txt","Borystenes","char-offset:25107","PLACE","http://pleiades.stoa.org/places/226545","Borysthenes (island)|Borysthenes Ins., Berezan","-0750/0640","46.5941693","31.4125394","island","VERIFIED","","","",""
"09763471-64af-4002-86be-3207ef65a375","Arriano.txt","Olbia","char-offset:25174","PLACE","http://dare.ht.lu.se/places/24854","Olbia Theatre - Olbia","","46.69272683405","31.902600915935","","VERIFIED","","","",""
"50ab6163-4100-4097-af0b-61a3537ef165","Arriano.txt","Borystenes","char-offset:25185","PLACE","http://pleiades.stoa.org/places/226545","Borysthenes (island)|Borysthenes Ins., Berezan","-0750/0640","46.5941693","31.4125394","island","VERIFIED","","","",""
"10365661-f151-4a8a-aa07-3da9bc0dbade","Arriano.txt","Odesso","char-offset:25281","PLACE","http://sws.geonames.org/698740","Odessa","","46.47747","30.73262","","VERIFIED","","","",""
"27743856-8658-4896-885a-6997992e17a6","Arriano.txt","Odesso","char-offset:25300","PLACE","http://sws.geonames.org/698740","Odessa","","46.47747","30.73262","","VERIFIED","","","",""
"80d61575-74d8-4f15-8a11-ed3fdbda1dc6","Arriano.txt","Odesso","char-offset:25337","PLACE","http://sws.geonames.org/698740","Odessa","","46.47747","30.73262","","VERIFIED","","","",""
"79a64db9-3e86-407e-839d-588ecff25b1e","Arriano.txt","doscientos cincuenta","char-offset:25394","EVENT","","","","","","","","","","",""
"318b69f0-f0ec-44b5-b398-a7d1f72f6e4a","Arriano.txt","Isiacos","char-offset:25465","PLACE","http://pleiades.stoa.org/places/226634","Isiakon Limen|Isiakon Limen, Odessa","-0550/0640","46.48319","30.73102","settlement","VERIFIED","","","",""
"70d59962-3b4e-4822-ad14-0c1d90a519f4","Arriano.txt","Hister","char-offset:25562","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","","","",""
"cf39933f-c26b-44ed-be4e-d19592ce9167","Arriano.txt","Thetis","char-offset:25925","PLACE","http://pleiades.stoa.org/places/825404","Thateis","-0330/0300","46.5","38.5","unknown","VERIFIED","","","",""
"a0215f4f-98b7-40e2-982f-c119c5f6e88e","Arriano.txt","Hister","char-offset:29272","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","","","",""
"a4b48230-f586-4e11-8abd-39af4441d2d7","Arriano.txt","Kalos","char-offset:29356","PLACE","http://pleiades.stoa.org/places/857180","Kalos (river)","-0030/0640","40.5","40.5","river","VERIFIED","","","",""
"fd33bb2d-5698-4189-8bfa-1876a55a8f4f","Arriano.txt","Kalos","char-offset:29392","PLACE","http://pleiades.stoa.org/places/857180","Kalos (river)","-0030/0640","40.5","40.5","river","VERIFIED","","","",""
"6f96beb3-6862-4294-9ba7-37e919059dcb","Arriano.txt","Hister","char-offset:29456","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","","","",""
"6da6a1fc-81de-4eea-8c6b-213cffa689da","Arriano.txt","Kalatin","char-offset:29667","PLACE","http://pleiades.stoa.org/places/216744","Callatis|Callatis/Kallatis/Kallantis, Mangalia","-0550/0640","43.81307","28.58516","settlement,port","VERIFIED","","","",""
"ffe9dcb8-e1a7-4bff-8103-4979e06fb6f5","Arriano.txt","Caron","char-offset:29748","PLACE","http://pleiades.stoa.org/places/216860","Karon Limen?|Karon Limen?, Shabla","-0330/-0030","43.53831","28.61","settlement","VERIFIED","","","",""
"b024b306-305c-4301-8859-a516c360807e","Arriano.txt","Caron","char-offset:29845","PLACE","http://pleiades.stoa.org/places/216860","Karon Limen?|Karon Limen?, Shabla","-0330/-0030","43.53831","28.61","settlement","VERIFIED","","","",""
"c5eaa1d9-dcda-4230-8808-0dede0122e46","Arriano.txt","Dionisópolis","char-offset:29985","PLACE","http://pleiades.stoa.org/places/216793","Dionysopolis/Krounoi|Dionysopolis/Krounoi, Balchik","-0550/0640","43.409932","28.163044","settlement","VERIFIED","","","",""
"1d4a9c04-4623-479c-9637-bb8638a69564","Arriano.txt","Odesso","char-offset:30084","PLACE","http://sws.geonames.org/698740","Odessa","","46.47747","30.73262","","VERIFIED","","","",""
"2fd6be62-9d79-4665-8523-4e98bf6bc0e3","Arriano.txt","Mesembria","char-offset:30270","PLACE","http://pleiades.stoa.org/places/216882","Mesembria|Mesembria, Nesebar","-0550/2100","42.658743","27.730787","settlement","VERIFIED","","","",""
"d74855a1-c03f-4afa-b560-34f0b0a16859","Arriano.txt","Mesembria","char-offset:30327","PLACE","http://pleiades.stoa.org/places/216882","Mesembria|Mesembria, Nesebar","-0550/2100","42.658743","27.730787","settlement","VERIFIED","","","",""
"eb376d5c-31d5-4f57-927d-c7bd82dd95c9","Arriano.txt","Angíalo","char-offset:30356","PLACE","http://sws.geonames.org/728108","Pomorie","","42.55882","27.64393","","VERIFIED","","","",""
"882c7943-b20a-4daf-bbb6-196275127032","Arriano.txt","Angíalo","char-offset:30387","PLACE","http://sws.geonames.org/728108","Pomorie","","42.55882","27.64393","","VERIFIED","","","",""
"4770d785-eb32-448e-b9ac-ff79f18e5db7","Arriano.txt","Apolonia","char-offset:30402","PLACE","http://pleiades.stoa.org/places/594947","Apollonia","","","","unlocated","VERIFIED","","","",""
"d3223823-80f7-42e4-afe2-cb57271ce8b4","Arriano.txt","Apolonia","char-offset:30546","PLACE","http://pleiades.stoa.org/places/594947","Apollonia","","","","unlocated","VERIFIED","","","",""
"c7e2acb6-d983-4342-bfaf-b6d8cd447489","Arriano.txt","Thunias","char-offset:30715","PLACE","http://pleiades.stoa.org/places/511444","Thynias|Thynias, İğneada","-0030/0300","41.889787","28.027453","settlement-modern,labeled feature,settlement","VERIFIED","","","",""
"ea954774-96a5-4c1f-8140-2036db63162f","Arriano.txt","Thunias","char-offset:30746","PLACE","http://pleiades.stoa.org/places/511444","Thynias|Thynias, İğneada","-0030/0300","41.889787","28.027453","settlement-modern,labeled feature,settlement","VERIFIED","","","",""
"d1a687b3-3f7f-4911-a501-b09cd2881a73","Arriano.txt","Salmudessos","char-offset:30756","PLACE","http://pleiades.stoa.org/places/511404","Salmydessos|Salmydessos, Midye","-0330/0300","41.637244","28.091144","settlement","VERIFIED","","","",""
"4eeb29f1-7f3c-4336-acad-2a8668650213","Arriano.txt","Jenofonte","char-offset:30827","PERSON","","","","","","","","","","",""
"57781412-12e5-4733-9b2c-e65a858f9984","Arriano.txt","Salmudessos","char-offset:31228","PLACE","http://pleiades.stoa.org/places/511404","Salmydessos|Salmydessos, Midye","-0330/0300","41.637244","28.091144","settlement","VERIFIED","","","",""
"f12d2777-0f54-4ff5-8a5c-624ddd87018b","Arriano.txt","Frigia","char-offset:31246","PLACE","http://pleiades.stoa.org/places/511362","Phrygia","-0550/0300","40.25","27.75","labeled feature","VERIFIED","","","",""
